startRequest;endResponse
72464.8;72465.9;1.01
72533.2;72534.2;1.01
72563.4;72564.4;1.01
72645;72646;1.01
72648.8;72649.8;1.01
72720.1;72721.1;1.01
72797.8;72798.8;1.01
72926.8;72927.8;1.01
72929.1;72930.1;1.01
72929.6;72931.1;1.50507
73074.8;73075.9;1.01
73277.1;73278.2;1.01
73277.3;73279.2;1.86704
73406.5;73407.5;1.01
73408.5;73409.5;1.01
73522.4;73523.4;1.01
73652;73653;1.01
73757.8;73758.8;1.01
73859.2;73860.3;1.01
73861.8;73862.8;1.01
73966.2;73967.2;1.01
73974.6;73975.6;1.01
74057.1;74058.1;1.01
74057.6;74059.1;1.56158
74111.4;74112.4;1.01
74217.3;74218.3;1.01
74270.4;74271.4;1.01
74323.6;74324.7;1.01
74327.9;74328.9;1.01
74332.8;74333.8;1.01
74368.2;74369.2;1.01
74421.7;74422.7;1.01
74440;74441;1.01
74551.5;74552.5;1.01
74684.9;74685.9;1.01
74689;74690;1.01
74747.4;74748.4;1.01
74811.9;74812.9;1.01
74863;74864;1.01
74886.5;74887.5;1.01
74936;74937;1.01
74974.1;74975.2;1.01
74977.1;74978.1;1.01
74993.3;74994.3;1.01
75013.2;75014.3;1.01
75122.6;75123.6;1.01
75194.1;75195.1;1.01
75259.6;75260.6;1.01
75273.6;75274.7;1.01
75302.5;75303.6;1.01
75360.8;75361.8;1.01
75409;75410;1.01
75704.5;75705.5;1.01
75741.1;75742.1;1.01
75746.2;75747.2;1.01
75827.4;75828.4;1.01
75938.4;75939.4;1.01
76001.9;76002.9;1.01
76022.3;76023.3;1.01
76028.2;76029.2;1.01
76062.4;76063.4;1.01
76189.5;76190.6;1.01
76224.1;76225.1;1.01
76308.6;76309.6;1.01
76453.8;76454.9;1.01
76586;76587;1.01
76591.1;76592.1;1.01
76617.7;76618.7;1.01
76650.7;76651.7;1.01
76791.7;76792.7;1.01
76848.9;76849.9;1.01
76856.2;76857.2;1.01
76911.5;76912.5;1.01
76931.6;76932.6;1.01
76933.5;76934.5;1.01
76936.4;76937.4;1.01
76977.4;76978.4;1.01
76992.6;76993.6;1.01
77061.3;77062.3;1.01
77118.3;77119.3;1.01
77152.8;77153.8;1.01
77222.4;77223.4;1.01
77249.9;77250.9;1.01
77269.5;77270.5;1.01
77284.2;77285.2;1.01
77335;77336;1.01
77640.9;77641.9;1.01
77735.5;77736.6;1.01
77736.3;77737.6;1.2483
77811.9;77812.9;1.01
77880.4;77881.5;1.01
77883;77884.1;1.01
77926.5;77927.5;1.01
77952.2;77953.2;1.01
78070;78071;1.01
78113;78114;1.01
78260;78261;1.01
78393.5;78394.5;1.01
78473;78474;1.01
78479.9;78480.9;1.01
78495.5;78496.5;1.01
78687.8;78688.8;1.01
78754.3;78755.3;1.01
78785.7;78786.7;1.01
78809.2;78810.2;1.01
78819.9;78821;1.01
78959.5;78960.5;1.01
79008.6;79009.6;1.01
79015.1;79016.2;1.01
79032.3;79033.3;1.01
79076.8;79077.8;1.01
79098.9;79099.9;1.01
79124.7;79125.7;1.01
79144.2;79145.2;1.01
79171.3;79172.3;1.01
79217.9;79218.9;1.01
79244.4;79245.4;1.01
79254.9;79255.9;1.01
79276;79277;1.01
79435.7;79436.7;1.01
79455.9;79456.9;1.01
79489.8;79490.8;1.01
79494;79495;1.01
79709.4;79710.4;1.01
79741.1;79742.1;1.01
79767.6;79768.6;1.01
79880.9;79882;1.01
79886.4;79887.4;1.01
79906.9;79907.9;1.01
80029.7;80030.7;1.01
80190.1;80191.1;1.01
80190.7;80192.1;1.45558
80238.3;80239.3;1.01
80269.1;80270.1;1.01
80276.1;80277.1;1.01
80546.3;80547.4;1.01
80556.9;80557.9;1.01
80586;80587;1.01
80644.8;80645.8;1.01
80659;80660;1.01
80671.5;80672.5;1.01
80834.8;80835.8;1.01
80905.2;80906.2;1.01
80921.5;80922.5;1.01
80994.6;80995.6;1.01
81070.9;81071.9;1.01
81072.5;81073.5;1.01
81168.2;81169.2;1.01
81277.8;81278.8;1.01
81296.4;81297.4;1.01
81421.7;81422.7;1.01
81507.4;81508.4;1.01
81567.1;81568.2;1.01
81571.4;81572.4;1.01
81621.8;81622.8;1.01
81663.2;81664.2;1.01
81827;81828;1.01
82033.6;82034.6;1.01
82085.2;82086.3;1.01
82092.3;82093.3;1.01
82110.6;82111.6;1.01
82182.4;82183.4;1.01
82292;82293;1.01
82490.5;82491.5;1.01
82545.2;82546.2;1.01
82563.4;82564.4;1.01
82591.3;82592.3;1.01
82899.8;82900.9;1.01
83028.6;83029.6;1.01
83049.9;83050.9;1.01
83054.2;83055.2;1.01
83104.3;83105.3;1.01
83151;83152;1.01
83172.7;83173.7;1.01
83222.1;83223.1;1.01
83232.1;83233.2;1.01
83264.6;83265.6;1.01
83269.1;83270.1;1.01
83398.1;83399.1;1.01
83411.5;83412.5;1.01
83418.7;83419.7;1.01
83420.3;83421.3;1.01
83442.9;83443.9;1.01
83444.9;83445.9;1.01
83459.6;83460.6;1.01
83468.6;83469.6;1.01
83485.8;83486.8;1.01
83496.7;83497.7;1.01
83503.3;83504.3;1.01
83550.3;83551.3;1.01
83570.8;83571.8;1.01
83628.5;83629.6;1.01
83697.1;83698.1;1.01
83764;83765.1;1.01
83778.3;83779.3;1.01
83798.2;83799.2;1.01
83903.7;83904.7;1.01
83950.9;83951.9;1.01
83955.5;83956.5;1.01
84112.9;84113.9;1.01
84165.9;84166.9;1.01
84172.1;84173.1;1.01
84205.5;84206.5;1.01
84227.1;84228.1;1.01
84238.2;84239.2;1.01
84238.6;84240.2;1.67787
84272.3;84273.3;1.01
84305.5;84306.6;1.01
84367.3;84368.3;1.01
84421.2;84422.2;1.01
84500.9;84501.9;1.01
84526.4;84527.4;1.01
84526.5;84528.4;1.8834
84600.5;84601.5;1.01
84601.5;84602.6;1.01947
84631.9;84632.9;1.01
84635.3;84636.3;1.01
84739.2;84740.2;1.01
84743.2;84744.2;1.01
84798.7;84799.7;1.01
84801;84802;1.01
84841;84842;1.01
84861.6;84862.6;1.01
84870.5;84871.6;1.01
85101;85102;1.01
85186.2;85187.2;1.01
85210.9;85211.9;1.01
85224.8;85225.8;1.01
85255;85256;1.01
85283.8;85284.8;1.01
85287.4;85288.4;1.01
85337.1;85338.1;1.01
85345.1;85346.1;1.01
85345.3;85347.1;1.81642
85396.5;85397.5;1.01
85469.5;85470.5;1.01
85472.9;85473.9;1.01
85492.8;85493.8;1.01
85553;85554;1.01
85579.5;85580.5;1.01
85604.3;85605.3;1.01
85630;85631;1.01
85662.2;85663.2;1.01
85854.6;85855.6;1.01
85860.5;85861.5;1.01
85872.2;85873.2;1.01
85883.5;85884.5;1.01
85949.2;85950.2;1.01
85954.7;85955.8;1.01
85975.6;85976.6;1.01
86011;86012;1.01
86067.3;86068.3;1.01
86133.8;86134.8;1.01
86137;86138.1;1.01
86148.5;86149.5;1.01
86166.8;86167.8;1.01
86378.4;86379.4;1.01
86410.8;86411.9;1.01
86431.8;86432.8;1.01
86447.6;86448.6;1.01
86448.4;86449.6;1.18238
86468.1;86469.1;1.01
86599;86600;1.01
86683.6;86684.6;1.01
86706.4;86707.4;1.01
86718.6;86719.6;1.01
86771.5;86772.5;1.01
86800;86801;1.01
86863.6;86864.6;1.01
86868.7;86869.7;1.01
86930.3;86931.3;1.01
86931;86932.3;1.31004
86941.1;86942.1;1.01
86950.1;86951.1;1.01
87002;87003;1.01
87013.8;87014.8;1.01
87025.7;87026.7;1.01
87056.1;87057.2;1.01
87133.1;87134.1;1.01
87144.7;87145.7;1.01
87145.1;87146.7;1.55979
87230.3;87231.3;1.01
87298.4;87299.4;1.01
87317.4;87318.4;1.01
87318;87319.4;1.35981
87347.8;87348.8;1.01
87400.6;87401.6;1.01
87418.4;87419.4;1.01
87468.9;87469.9;1.01
87495.2;87496.2;1.01
87597.1;87598.1;1.01
87599.8;87600.8;1.01
87646.7;87647.7;1.01
87651.4;87652.4;1.01
87708.7;87709.7;1.01
87742.7;87743.7;1.01
87793.9;87794.9;1.01
87888.8;87889.8;1.01
87956.1;87957.1;1.01
88013.7;88014.7;1.01
88167;88168;1.01
88196;88197;1.01
88204.3;88205.4;1.01
88220.4;88221.4;1.01
88221.5;88222.5;1.01
88229.9;88230.9;1.01
88282.3;88283.3;1.01
88438.6;88439.6;1.01
88487;88488;1.01
88557.4;88558.4;1.01
88558.9;88559.9;1.01
88595.6;88596.6;1.01
88606.5;88607.5;1.01
88648.2;88649.2;1.01
88665.2;88666.3;1.01
88694.7;88695.7;1.01
88819.7;88820.7;1.01
88827;88828;1.01
88925.9;88927;1.01
88932.7;88933.8;1.01
88933.1;88934.8;1.70109
88950.8;88951.8;1.01
88959;88960;1.01
88979.2;88980.2;1.01
89021.7;89022.7;1.01
89073.9;89074.9;1.01
89081.1;89082.1;1.01
89194.7;89195.7;1.01
89214.8;89215.8;1.01
89236.2;89237.2;1.01
89268.8;89269.8;1.01
89271.8;89272.8;1.01
89273.1;89274.1;1.01
89347;89348;1.01
89404.4;89405.4;1.01
89421.4;89422.4;1.01
89434.5;89435.5;1.01
89441.7;89442.7;1.01
89472.7;89473.7;1.01
89473.5;89474.7;1.17707
89535.9;89536.9;1.01
89538.5;89539.5;1.01
89637.4;89638.4;1.01
89742;89743;1.01
89761;89762;1.01
89876.8;89877.8;1.01
89976.4;89977.5;1.01
90033.3;90034.3;1.01
90202.9;90203.9;1.01
90212.9;90213.9;1.01
90312;90313;1.01
90343.4;90344.4;1.01
90390.4;90391.4;1.01
90405.9;90406.9;1.01
90460.8;90461.8;1.01
90484.2;90485.2;1.01
90490.5;90491.5;1.01
90508.5;90509.5;1.01
90514.2;90515.2;1.01
90535.9;90536.9;1.01
90606.4;90607.4;1.01
90665.9;90667;1.01
90667.6;90668.6;1.01
90679.8;90680.8;1.01
90768.3;90769.3;1.01
90917.1;90918.1;1.01
90999.7;91000.7;1.01
91110;91111;1.01
91202.2;91203.2;1.01
91225.8;91226.8;1.01
91293.2;91294.2;1.01
91446.3;91447.3;1.01
91516.7;91517.7;1.01
91532;91533;1.01
91653.6;91654.6;1.01
91701.6;91702.6;1.01
91785.4;91786.4;1.01
91790.8;91791.8;1.01
91814.5;91815.5;1.01
91819.2;91820.3;1.01
91820.8;91821.8;1.01
91915.4;91916.4;1.01
91921.7;91922.7;1.01
91959.2;91960.2;1.01
91964.5;91965.5;1.01
91978.5;91979.5;1.01
92077.6;92078.6;1.01
92089.1;92090.1;1.01
92181.2;92182.2;1.01
92188.4;92189.4;1.01
92229.6;92230.6;1.01
92247.1;92248.1;1.01
92527.1;92528.1;1.01
92583.3;92584.3;1.01
92604.1;92605.1;1.01
92674.4;92675.4;1.01
92713.4;92714.4;1.01
92773.7;92774.7;1.01
92857.1;92858.1;1.01
92937.8;92938.9;1.01
93020.5;93021.6;1.01
93137.7;93138.7;1.01
93263.2;93264.2;1.01
93317.6;93318.7;1.01
93347.8;93348.9;1.01
93350.9;93351.9;1.01
93375;93376;1.01
93428.1;93429.1;1.01
93516.3;93517.3;1.01
93516.7;93518.3;1.55476
93520.2;93521.2;1.01
93543.2;93544.2;1.01
93545.1;93546.1;1.01
93639.3;93640.3;1.01
93702.1;93703.1;1.01
93734.1;93735.1;1.01
93774.5;93775.5;1.01
93786.7;93787.7;1.01
93853.4;93854.4;1.01
93965.9;93967;1.01
93993.3;93994.3;1.01
94060.5;94061.6;1.01
94228.7;94229.7;1.01
94280.2;94281.2;1.01
94306.7;94307.7;1.01
94359.2;94360.3;1.01
94360.5;94361.5;1.01
94405.3;94406.4;1.01
94441;94442;1.01
94443.3;94444.3;1.01
94575.9;94577;1.01
94590.8;94591.8;1.01
94673.6;94674.6;1.01
94708.4;94709.4;1.01
94742.9;94744;1.01
94991.1;94992.1;1.01
95062.7;95063.7;1.01
95096;95097;1.01
95144.3;95145.3;1.01
95161.7;95162.7;1.01
95283.8;95284.8;1.01
95345.7;95346.7;1.01
95477.1;95478.1;1.01
95550.7;95551.7;1.01
95582.4;95583.4;1.01
95647.3;95648.3;1.01
95649.8;95650.8;1.01
95658.9;95659.9;1.01
95666.7;95667.7;1.01
95687.8;95688.8;1.01
95690.4;95691.5;1.01
95757.5;95758.5;1.01
95780.7;95781.8;1.01
95917;95918.1;1.01
95952;95953;1.01
95955.9;95956.9;1.01
96027.6;96028.6;1.01
96069.6;96070.6;1.01
96088.5;96089.5;1.01
96117;96118;1.01
96184.5;96185.5;1.01
96191.3;96192.3;1.01
96266.4;96267.4;1.01
96285;96286;1.01
96306.3;96307.3;1.01
96318.7;96319.7;1.01
96450.3;96451.3;1.01
96549.1;96550.1;1.01
96576.2;96577.2;1.01
96625.9;96626.9;1.01
96645;96646;1.01
96654.7;96655.7;1.01
96683.7;96684.8;1.01
96988.9;96989.9;1.01
97097.6;97098.6;1.01
97196.8;97197.8;1.01
97196.9;97198.8;1.86462
97203.5;97204.5;1.01
97224.4;97225.4;1.01
97270.4;97271.4;1.01
97298.3;97299.3;1.01
97311.5;97312.5;1.01
97408.7;97409.7;1.01
97429.3;97430.3;1.01
97593.5;97594.5;1.01
97709.8;97710.9;1.01
97717.6;97718.6;1.01
97853.7;97854.7;1.01
97957.8;97958.9;1.01
98035.1;98036.1;1.01
98060.6;98061.6;1.01
98080.2;98081.2;1.01
98115.1;98116.2;1.01
98216.6;98217.6;1.01
98259.2;98260.2;1.01
98344.2;98345.2;1.01
98349.7;98350.7;1.01
98382.3;98383.3;1.01
98462.4;98463.4;1.01
98467.1;98468.2;1.01
98515.3;98516.3;1.01
98521;98522;1.01
98580.7;98581.7;1.01
98656.5;98657.5;1.01
98667.7;98668.8;1.01
98736.8;98737.8;1.01
98744.7;98745.7;1.01
98747.3;98748.3;1.01
98893.4;98894.4;1.01
98943.2;98944.3;1.01
98950.1;98951.1;1.01
99041.4;99042.4;1.01
99089.1;99090.1;1.01
99098.2;99099.2;1.01
99114.8;99115.8;1.01
99151.2;99152.2;1.01
99178.8;99179.8;1.01
99218.7;99219.7;1.01
99224;99225.1;1.01
99259.8;99260.8;1.01
99489.7;99490.7;1.01
99533.6;99534.6;1.01
99549;99550;1.01
99554.7;99555.7;1.01
99580.6;99581.6;1.01
99621.1;99622.1;1.01
99679;99680.1;1.01
99688.5;99689.5;1.01
99743.3;99744.3;1.01
99776.8;99777.8;1.01
99964.5;99965.5;1.01
99978.6;99979.6;1.01
100139;100140;1.01
100228;100229;1.01
100245;100246;1.01
100272;100273;1.01
100350;100351;1.01
100403;100404;1.01
100446;100447;1.01
100493;100494;1.01
100586;100587;1.01
100622;100623;1.01
100653;100654;1.01
100680;100681;1.01
100732;100733;1.01
100817;100818;1.01
100835;100836;1.01
100841;100842;1.01
100930;100931;1.01
100934;100935;1.01
100940;100941;1.01
100956;100957;1.01
100966;100967;1.01
100989;100990;1.01
100990;100991;1.23427
101004;101005;1.01
101041;101042;1.01
101135;101136;1.01
101173;101174;1.01
101179;101180;1.01
101181;101182;1.01
101195;101196;1.01
101246;101247;1.01
101248;101249;1.01
101308;101309;1.01
101346;101347;1.01
101370;101371;1.01
101371;101372;1.18417
101433;101434;1.01
101611;101612;1.01
101636;101637;1.01
101657;101658;1.01
101712;101713;1.01
101733;101734;1.01
101733;101735;2.01417
101785;101786;1.01
101799;101800;1.01
101859;101860;1.01
101907;101908;1.01
101999;102000;1.01
102006;102007;1.01
102016;102017;1.01
102049;102050;1.01
102131;102132;1.01
102336;102337;1.01
102428;102429;1.01
102440;102441;1.01
102461;102462;1.01
102502;102503;1.01
102504;102505;1.01
102575;102576;1.01
102579;102580;1.01
102659;102660;1.01
102669;102670;1.01
102696;102697;1.01
102731;102732;1.01
102746;102747;1.01
102793;102794;1.01
102846;102847;1.01
102904;102905;1.01
102937;102938;1.01
102948;102949;1.01
103019;103020;1.01
103056;103057;1.01
103110;103111;1.01
103182;103183;1.01
103280;103281;1.01
103306;103307;1.01
103332;103333;1.01
103378;103379;1.01
103442;103443;1.01
103463;103464;1.01
103541;103542;1.01
103547;103548;1.01
103647;103648;1.01
103709;103710;1.01
103730;103731;1.01
103752;103753;1.01
103785;103786;1.01
103793;103794;1.01
103800;103801;1.01
103856;103857;1.01
103887;103888;1.01
103921;103922;1.01
103939;103940;1.01
103990;103991;1.01
103995;103996;1.01
104058;104059;1.01
104091;104092;1.01
104092;104093;1.01
104105;104106;1.01
104123;104124;1.01
104280;104281;1.01
104290;104291;1.01
104299;104300;1.01
104330;104331;1.01
104331;104332;1.01
104430;104431;1.01
104448;104449;1.01
104481;104482;1.01
104552;104553;1.01
104613;104614;1.01
104674;104675;1.01
104732;104733;1.01
104761;104762;1.01
104893;104894;1.01
105035;105036;1.01
105056;105057;1.01
105065;105066;1.01
105077;105078;1.01
105107;105108;1.01
105231;105232;1.01
105275;105276;1.01
105319;105320;1.01
105546;105547;1.01
105554;105555;1.01
105630;105631;1.01
105729;105730;1.01
105763;105764;1.01
105796;105797;1.01
105830;105831;1.01
105938;105939;1.01
106029;106030;1.01
106038;106039;1.01
106072;106073;1.01
106093;106094;1.01
106096;106097;1.01
106118;106119;1.01
106119;106120;1.01
106136;106137;1.01
106165;106166;1.01
106223;106224;1.01
106236;106237;1.01
106329;106330;1.01
106374;106375;1.01
106458;106459;1.01
106516;106517;1.01
106546;106547;1.01
106616;106617;1.01
106650;106651;1.01
106792;106793;1.01
106803;106804;1.01
106927;106928;1.01
106938;106939;1.01
106976;106977;1.01
106987;106988;1.01
106989;106990;1.01
107036;107037;1.01
107049;107050;1.01
107058;107059;1.01
107061;107062;1.01
107094;107095;1.01
107145;107146;1.01
107146;107147;1.06287
107173;107174;1.01
107260;107261;1.01
107262;107263;1.01
107319;107320;1.01
107466;107467;1.01
107473;107474;1.01
107474;107475;1.48269
107538;107539;1.01
107667;107668;1.01
107671;107672;1.01
107748;107749;1.01
107829;107830;1.01
107866;107867;1.01
107894;107895;1.01
107990;107991;1.01
108091;108092;1.01
108155;108156;1.01
108225;108226;1.01
108326;108327;1.01
108397;108398;1.01
108400;108401;1.01
108419;108420;1.01
108556;108557;1.01
108637;108638;1.01
108671;108672;1.01
108713;108714;1.01
108775;108776;1.01
108809;108810;1.01
109155;109156;1.01
109168;109169;1.01
109244;109245;1.01
109271;109272;1.01
109293;109294;1.01
109309;109310;1.01
109350;109351;1.01
109360;109361;1.01
109366;109367;1.01
109447;109448;1.01
109584;109585;1.01
109586;109587;1.01
109587;109588;1.01
109719;109720;1.01
109793;109794;1.01
109804;109805;1.01
109822;109823;1.01
109827;109828;1.01
109858;109859;1.01
109870;109871;1.01
109885;109886;1.01
109924;109925;1.01
109946;109947;1.01
110035;110036;1.01
110075;110076;1.01
110109;110110;1.01
110136;110137;1.01
110164;110165;1.01
110214;110215;1.01
110223;110224;1.01
110245;110246;1.01
110338;110339;1.01
110347;110348;1.01
110420;110421;1.01
110555;110556;1.01
110581;110582;1.01
110587;110588;1.01
110602;110603;1.01
110604;110605;1.01
110743;110744;1.01
110745;110746;1.01
110755;110756;1.01
110782;110783;1.01
110831;110832;1.01
110831;110833;1.69367
110894;110895;1.01
110906;110907;1.01
111048;111049;1.01
111063;111065;1.01
111145;111146;1.01
111178;111179;1.01
111249;111250;1.01
111411;111412;1.01
111414;111415;1.01
111486;111487;1.01
111560;111561;1.01
111576;111577;1.01
111739;111740;1.01
111761;111762;1.01
111776;111777;1.01
111821;111822;1.01
111845;111846;1.01
111984;111985;1.01
112018;112019;1.01
112060;112061;1.01
112099;112100;1.01
112185;112186;1.01
112219;112220;1.01
112247;112248;1.01
112267;112268;1.01
112288;112289;1.01
112329;112330;1.01
112341;112342;1.01
112353;112354;1.01
112399;112400;1.01
112463;112464;1.01
112467;112468;1.01
112550;112551;1.01
112631;112632;1.01
112700;112701;1.01
112760;112761;1.01
112870;112871;1.01
112878;112879;1.01
112887;112888;1.01
112890;112891;1.01
113063;113064;1.01
113153;113154;1.01
113330;113331;1.01
113414;113415;1.01
113425;113426;1.01
113426;113427;1.01
113451;113452;1.01
113590;113591;1.01
113617;113618;1.01
113644;113645;1.01
113693;113694;1.01
113760;113761;1.01
113815;113817;1.01
113932;113933;1.01
114012;114013;1.01
114043;114044;1.01
114197;114198;1.01
114259;114260;1.01
114309;114310;1.01
114365;114366;1.01
114383;114385;1.01
114406;114407;1.01
114439;114440;1.01
114465;114466;1.01
114481;114482;1.01
114599;114600;1.01
114640;114641;1.01
114663;114664;1.01
114794;114795;1.01
114795;114796;1.01
114916;114917;1.01
114976;114977;1.01
114992;114993;1.01
115033;115034;1.01
115038;115039;1.01
115054;115055;1.01
115064;115065;1.01
115071;115072;1.01
115079;115080;1.01
115108;115109;1.01
115125;115126;1.01
115140;115141;1.01
115181;115182;1.01
115193;115194;1.01
115215;115216;1.01
115220;115221;1.01
115267;115268;1.01
115422;115423;1.01
115502;115503;1.01
115550;115551;1.01
115780;115781;1.01
115788;115789;1.01
115826;115827;1.01
115833;115834;1.01
115921;115922;1.01
115960;115961;1.01
116060;116061;1.01
116115;116116;1.01
116115;116117;1.41411
116133;116134;1.01
116158;116159;1.01
116271;116272;1.01
116292;116293;1.01
116395;116396;1.01
116397;116398;1.01
116416;116417;1.01
116535;116536;1.01
116598;116599;1.01
116728;116729;1.01
116765;116766;1.01
116789;116790;1.01
116796;116797;1.01
116861;116862;1.01
116870;116871;1.01
116891;116892;1.01
116929;116930;1.01
116957;116958;1.01
116985;116986;1.01
117009;117010;1.01
117062;117063;1.01
117166;117167;1.01
117178;117179;1.01
117263;117264;1.01
117263;117265;1.54888
117334;117335;1.01
117338;117339;1.01
117351;117352;1.01
117424;117425;1.01
117523;117524;1.01
117572;117573;1.01
117579;117580;1.01
117602;117603;1.01
117628;117629;1.01
117644;117645;1.01
117678;117679;1.01
117830;117831;1.01
117877;117878;1.01
117907;117908;1.01
117953;117954;1.01
118000;118001;1.01
118051;118052;1.01
118064;118065;1.01
118072;118073;1.01
118096;118097;1.01
118168;118169;1.01
118192;118193;1.01
118235;118236;1.01
118299;118300;1.01
118335;118336;1.01
118349;118350;1.01
118431;118432;1.01
118461;118462;1.01
118575;118576;1.01
118612;118613;1.01
118776;118777;1.01
118808;118809;1.01
118873;118874;1.01
118881;118882;1.01
118888;118889;1.01
118897;118898;1.01
118942;118943;1.01
118989;118990;1.01
119000;119001;1.01
119002;119003;1.01
119010;119011;1.01
119114;119115;1.01
119115;119116;1.01
119222;119223;1.01
119242;119243;1.01
119269;119270;1.01
119290;119291;1.01
119295;119296;1.01
119488;119489;1.01
119491;119492;1.01
119515;119516;1.01
119529;119530;1.01
119535;119536;1.01
119569;119570;1.01
119593;119594;1.01
119614;119615;1.01
119638;119639;1.01
119685;119686;1.01
119694;119695;1.01
119762;119763;1.01
119830;119831;1.01
119959;119960;1.01
119981;119982;1.01
120086;120087;1.01
120120;120121;1.01
120136;120137;1.01
120182;120183;1.01
120185;120186;1.01
120193;120194;1.01
120275;120276;1.01
120292;120293;1.01
120329;120330;1.01
120365;120366;1.01
120379;120380;1.01
120417;120418;1.01
120431;120432;1.01
120435;120436;1.01
120442;120443;1.01
120469;120470;1.01
120476;120477;1.01
120582;120583;1.01
120593;120594;1.01
120625;120626;1.01
120653;120654;1.01
120676;120677;1.01
120740;120741;1.01
120894;120895;1.01
120897;120898;1.01
120904;120905;1.01
120922;120923;1.01
120934;120935;1.01
120941;120942;1.01
120975;120976;1.01
121008;121009;1.01
121058;121059;1.01
121061;121062;1.01
121077;121078;1.01
121138;121139;1.01
121154;121155;1.01
121195;121196;1.01
121198;121199;1.01
121202;121203;1.01
121313;121314;1.01
121345;121346;1.01
121373;121374;1.01
121439;121440;1.01
121449;121450;1.01
121513;121514;1.01
121556;121557;1.01
121581;121582;1.01
121617;121618;1.01
121642;121643;1.01
121713;121714;1.01
121800;121801;1.01
121802;121803;1.01
121830;121831;1.01
121832;121833;1.01
121832;121834;1.70359
121849;121850;1.01
121858;121859;1.01
121907;121908;1.01
121960;121961;1.01
121984;121985;1.01
122004;122005;1.01
122037;122038;1.01
122040;122041;1.01
122048;122049;1.01
122050;122051;1.01
122064;122065;1.01
122138;122139;1.01
122220;122221;1.01
122258;122259;1.01
122259;122260;1.44526
122284;122285;1.01
122309;122310;1.01
122360;122361;1.01
122365;122366;1.01
122385;122386;1.01
122397;122398;1.01
122398;122399;1.01
122407;122408;1.01
122436;122437;1.01
122525;122526;1.01
122538;122539;1.01
122732;122733;1.01
122740;122741;1.01
122768;122769;1.01
122784;122785;1.01
122820;122821;1.01
122832;122833;1.01
122937;122938;1.01
122987;122988;1.01
123022;123023;1.01
123025;123026;1.01
123040;123041;1.01
123134;123135;1.01
123168;123169;1.01
123179;123180;1.01
123201;123202;1.01
123235;123236;1.01
123272;123273;1.01
123283;123284;1.01
123323;123324;1.01
123357;123358;1.01
123373;123374;1.01
123391;123392;1.01
123391;123393;1.89313
123441;123442;1.01
123526;123527;1.01
123595;123596;1.01
123607;123608;1.01
123616;123617;1.01
123755;123756;1.01
123800;123801;1.01
123881;123882;1.01
124006;124007;1.01
124034;124035;1.01
124067;124068;1.01
124110;124111;1.01
124124;124125;1.01
124154;124155;1.01
124158;124159;1.01
124207;124208;1.01
124257;124258;1.01
124261;124262;1.01
124292;124293;1.01
124379;124380;1.01
124480;124481;1.01
124503;124504;1.01
124561;124562;1.01
124577;124578;1.01
124596;124597;1.01
124644;124645;1.01
124714;124715;1.01
124785;124786;1.01
124814;124815;1.01
124932;124933;1.01
124978;124979;1.01
125074;125075;1.01
125080;125081;1.01
125092;125093;1.01
125130;125131;1.01
125158;125159;1.01
125191;125192;1.01
125372;125373;1.01
125426;125427;1.01
125431;125432;1.01
125432;125433;1.01
125513;125514;1.01
125627;125628;1.01
125705;125706;1.01
125778;125779;1.01
125810;125811;1.01
125831;125832;1.01
125848;125849;1.01
125854;125855;1.01
125902;125903;1.01
125927;125928;1.01
125967;125968;1.01
125991;125992;1.01
126040;126041;1.01
126046;126047;1.01
126204;126205;1.01
126208;126209;1.01
126233;126234;1.01
126301;126302;1.01
126313;126314;1.01
126355;126356;1.01
126405;126406;1.01
126466;126467;1.01
126485;126486;1.01
126559;126560;1.01
126607;126608;1.01
126621;126622;1.01
126755;126756;1.01
126756;126757;1.13235
126777;126778;1.01
126792;126793;1.01
126811;126812;1.01
126919;126920;1.01
126944;126945;1.01
126968;126969;1.01
127026;127027;1.01
127034;127035;1.01
127064;127065;1.01
127237;127238;1.01
127354;127355;1.01
127458;127459;1.01
127508;127509;1.01
127532;127533;1.01
127552;127553;1.01
127556;127557;1.01
127567;127568;1.01
127578;127579;1.01
127579;127580;1.01
127648;127649;1.01
127698;127699;1.01
127699;127701;1.01
127785;127786;1.01
127787;127788;1.01
127801;127802;1.01
127806;127807;1.01
127829;127830;1.01
128029;128030;1.01
128030;128031;1.67009
128057;128058;1.01
128074;128075;1.01
128080;128081;1.01
128121;128122;1.01
128242;128243;1.01
128377;128378;1.01
128389;128390;1.01
128397;128398;1.01
128483;128484;1.01
128538;128539;1.01
128544;128545;1.01
128549;128550;1.01
128579;128580;1.01
128593;128594;1.01
128609;128610;1.01
128618;128619;1.01
128648;128649;1.01
128667;128668;1.01
128773;128774;1.01
128817;128818;1.01
128867;128868;1.01
128887;128888;1.01
128937;128938;1.01
128943;128944;1.01
129215;129216;1.01
129223;129224;1.01
129255;129256;1.01
129322;129323;1.01
129407;129408;1.01
129420;129421;1.01
129457;129458;1.01
129476;129477;1.01
129476;129478;1.89374
129486;129487;1.01
129521;129522;1.01
129578;129579;1.01
129619;129620;1.01
129620;129621;1.32586
129626;129627;1.01
129636;129637;1.01
129647;129648;1.01
129660;129661;1.01
129669;129670;1.01
129732;129733;1.01
129820;129821;1.01
129897;129898;1.01
129900;129901;1.01
129912;129913;1.01
129962;129963;1.01
129970;129971;1.01
